count,city,number_of_veterans,male_population,foreign_born,average_household_size,median_age,state,race,total_population,state_code,female_population
3279,Midland,5753,66595,17061,2.7800000000000002,32.1,Texas,Asian,132950,TX,66355
62176,Avondale,4815,38712,8355,3.18,29.1,Arizona,White,80683,AZ,41971
14443,Brooklyn Park,3506,37845,17490,2.85,35.1,Minnesota,Asian,79150,MN,41305
14333,Antioch,5681,54733,24942,3.31,34.0,California,Asian,110542,CA,55809
2712,Inglewood,2703,52995,34171,3.12,34.9,California,Asian,111656,CA,58661
64117,Macon,10735,71833,4846,2.46,36.0,Georgia,White,153459,GA,81626
488,Columbia,6526,52202,23249,2.68,37.9,Maryland,American Indian and Alaska Native,103467,MD,51265
1374535,Chicago,72042,1320015,573463,2.5300000000000002,34.2,Illinois,White,2720556,IL,1400541
4527,Boca Raton,4367,44760,21117,2.22,47.3,Florida,Black or African-American,93226,FL,48466
46529,Hartford,3130,58042,28467,2.59,31.0,Connecticut,White,124014,CT,65972
17123,Overland Park,10461,93355,21407,2.41,38.2,Kansas,Asian,186511,KS,93156
2778,Oshkosh,3809,32905,2348,2.3,33.0,Wisconsin,Black or African-American,66557,WI,33652
9033,Akron,12878,96886,10024,2.24,38.1,Ohio,Asian,197553,OH,100667
17298,Fort Myers,4312,36850,15365,2.45,37.3,Florida,Black or African-American,74015,FL,37165
7157,Santa Rosa,9101,86840,33015,2.7,37.9,California,Black or African-American,174989,CA,88149
74765,Ontario,4816,85059,48557,3.52,31.0,California,White,171200,CA,86141
22794,Pasadena,4618,67712,40779,2.63,37.6,California,Asian,142246,CA,74534
71915,Saint George,4443,38732,4824,2.81,37.3,Utah,White,80207,UT,41475
2866,Indio,3647,43803,22538,3.08,35.9,California,Asian,87526,CA,43723
13483,Farmington Hills,3650,37527,18033,2.41,42.1,Michigan,Black or African-American,81332,MI,43805
15505,Baldwin Park,780,38747,34322,4.13,35.8,California,Asian,77056,CA,38309
4151,Bellevue,5382,70763,54654,2.43,37.4,Washington,Black or African-American,139814,WA,69051
551,Gary,3952,35876,1884,2.35,38.1,Indiana,American Indian and Alaska Native,77354,IN,41478
86016,Dayton,8465,66631,7381,2.26,32.8,Ohio,White,140597,OH,73966
55919,Laguna Niguel,2648,30193,12571,2.58,45.8,California,White,65812,CA,35619
96113,Kansas City,8139,74606,25507,2.71,33.4,Kansas,White,151261,KS,76655
13368,Syracuse,5845,69462,17733,2.39,30.3,New York,Hispanic or Latino,144152,NY,74690
1333,Frederick,3870,33146,14211,2.48,36.1,Maryland,American Indian and Alaska Native,69482,MD,36336
553665,Indianapolis,42186,410615,72456,2.5300000000000002,34.1,Indiana,White,848423,IN,437808
442798,San Jose,27269,518317,401493,3.13,36.5,California,White,1026919,CA,508602
3127,Topeka,9608,60879,6711,2.32,37.1,Kansas,Asian,127257,KS,66378
2370,Arvada,8930,54870,4921,2.49,41.0,Colorado,American Indian and Alaska Native,115035,CO,60165
11592,Avondale,4815,38712,8355,3.18,29.1,Arizona,Black or African-American,80683,AZ,41971
50169,Fort Myers,4312,36850,15365,2.45,37.3,Florida,White,74015,FL,37165
85300,Miami Gardens,2327,50719,33394,3.75,34.9,Florida,Black or African-American,113199,FL,62480
307,El Monte,1686,57961,59655,3.67,37.3,California,Black or African-American,116745,CA,58784
5232,Turlock,3397,33190,14686,2.76,36.2,California,Asian,72293,CA,39103
11380,Fresno,18410,256130,103453,3.12,30.0,California,American Indian and Alaska Native,520072,CA,263942
39981,Minneapolis,15217,206547,70769,2.26,32.4,Minnesota,Hispanic or Latino,410935,MN,204388
25145,Danbury,3752,43435,25675,2.74,37.3,Connecticut,Hispanic or Latino,84662,CT,41227
2693,Meridian,5640,43353,8110,2.54,38.0,Idaho,Asian,90753,ID,47400
1437,Trenton,2604,42581,20428,3.04,33.3,New Jersey,Asian,84231,NJ,41650
10890,Austin,37414,475718,181686,2.5,32.7,Texas,American Indian and Alaska Native,931840,TX,456122
42303,Huntington Beach,10454,99967,35368,2.67,41.6,California,Hispanic or Latino,201927,CA,101960
1885,Dayton,8465,66631,7381,2.26,32.8,Ohio,Asian,140597,OH,73966
1919,Pleasanton,2424,36662,23208,2.87,41.3,California,Black or African-American,79519,CA,42857
28132,Chino Hills,3358,39639,24764,3.05,41.9,California,Asian,78313,CA,38674
2656,Fontana,4076,100644,61448,4.15,29.5,California,American Indian and Alaska Native,207472,CA,106828
138506,Santa Rosa,9101,86840,33015,2.7,37.9,California,White,174989,CA,88149
76020,Norwalk,3027,53125,39396,3.88,35.0,California,Hispanic or Latino,107145,CA,54020
3332,McAllen,4356,68332,37691,3.19,32.3,Texas,Black or African-American,140253,TX,71921
1176,Lynn,3093,44598,29899,2.81,34.8,Massachusetts,American Indian and Alaska Native,92459,MA,47861
1935,Ann Arbor,3614,58789,20717,2.17,28.1,Michigan,American Indian and Alaska Native,117070,MI,58281
374900,Colorado Springs,49291,225544,35320,2.48,34.8,Colorado,White,456562,CO,231018
1894,Duluth,5015,41271,2258,2.25,34.7,Minnesota,American Indian and Alaska Native,86126,MN,44855
102312,Little Rock,12343,96997,16640,2.36,36.6,Arkansas,White,197986,AR,100989
12156,Warren,7806,64063,18822,2.45,43.2,Michigan,Asian,135356,MI,71293
149859,Tacoma,19040,100914,31863,2.48,37.7,Washington,White,207950,WA,107036
1872,Olathe,6042,65046,11913,2.969999999999999,33.0,Kansas,American Indian and Alaska Native,134316,KS,69270
25764,Tacoma,19040,100914,31863,2.48,37.7,Washington,Hispanic or Latino,207950,WA,107036
267222,San Diego,92489,693826,373842,2.73,34.5,California,Asian,1394907,CA,701081
277962,Long Beach,17463,238159,127764,2.7800000000000002,34.6,California,White,474172,CA,236013
767,Boulder,4061,56342,12993,2.24,29.0,Colorado,American Indian and Alaska Native,107342,CO,51000
3093,Shawnee,3575,32313,4136,2.64,40.1,Kansas,Asian,65058,KS,32745
55444,South Gate,724,47758,40571,3.969999999999999,32.5,California,White,96399,CA,48641
4005,Centennial,7226,53222,9501,2.66,42.4,Colorado,Black or African-American,109726,CO,56504
59846,Lake Forest,3748,41515,20784,2.76,40.3,California,White,82497,CA,40982
1240092,San Antonio,109089,721405,208046,2.93,33.1,Texas,White,1469824,TX,748419
6601,Chandler,15870,128885,38721,2.7800000000000002,35.6,Arizona,American Indian and Alaska Native,260833,AZ,131948
39271,Greeley,4294,50792,11480,2.75,31.0,Colorado,Hispanic or Latino,100883,CO,50091
81186,Mission Viejo,4713,48849,17308,2.85,44.9,California,White,97163,CA,48314
32986,Port Saint Lucie,12416,84069,34003,2.91,42.1,Florida,Black or African-American,179410,FL,95341
2234,Redondo Beach,3014,34855,13536,2.34,43.0,California,Black or African-American,68185,CA,33330
19904,Longview,5512,40065,8782,2.55,36.8,Texas,Black or African-American,81590,TX,41525
25140,Albuquerque,37443,273323,58200,2.49,36.0,New Mexico,Asian,559131,NM,285808
268151,Sacramento,19698,237724,112579,2.73,33.7,California,White,490715,CA,252991
8021,Bloomington,6176,43318,10728,2.3,40.9,Minnesota,Hispanic or Latino,86436,MN,43118
25638,Sunnyvale,3900,79480,71441,2.74,35.7,California,Hispanic or Latino,151760,CA,72280
58360,Santa Clara,4426,63278,52281,2.75,35.2,California,Asian,126216,CA,62938
2688,Bryan,3602,41761,12014,2.55,29.4,Texas,Asian,82106,TX,40345
613,Avondale,4815,38712,8355,3.18,29.1,Arizona,American Indian and Alaska Native,80683,AZ,41971
6420,The Woodlands,8351,56083,21188,2.93,38.8,Texas,Black or African-American,119144,TX,63061
2161,Pasadena,4618,67712,40779,2.63,37.6,California,American Indian and Alaska Native,142246,CA,74534
44232,Alameda,4504,37747,18841,2.52,41.4,California,White,78614,CA,40867
256764,Columbus,40238,413981,101129,2.4,32.5,Ohio,Black or African-American,849067,OH,435086
5888,Ann Arbor,3614,58789,20717,2.17,28.1,Michigan,Hispanic or Latino,117070,MI,58281
216,Concord,4621,42732,8847,2.719999999999999,35.7,North Carolina,American Indian and Alaska Native,87693,NC,44961
11293,Tempe,7058,91350,26620,2.44,28.8,Arizona,Black or African-American,175826,AZ,84476
96067,Columbia,4548,56544,10729,2.37,26.8,Missouri,White,119098,MO,62554
1859,Springdale,3397,36840,19969,3.04,31.8,Arkansas,Black or African-American,80454,AR,43614
36339,Anchorage,27492,152945,33258,2.77,32.2,Alaska,American Indian and Alaska Native,298695,AK,145750
45132,Richmond,3611,52615,42215,2.87,35.3,California,Hispanic or Latino,109715,CA,57100
6266,Gary,3952,35876,1884,2.35,38.1,Indiana,Hispanic or Latino,77354,IN,41478
8032,Eagan,2699,31587,8642,2.49,36.8,Minnesota,Black or African-American,66288,MN,34701
4723,Warwick,5799,39289,5318,2.4,42.6,Rhode Island,Hispanic or Latino,81698,RI,42409
1180,Yuma,7182,48298,19326,2.64,33.4,Arizona,Asian,94145,AZ,45847
73361,Fishers,2469,42161,6138,2.8,34.5,Indiana,White,86071,IN,43910
1186,Lauderhill,1965,32813,25471,3.02,35.7,Florida,American Indian and Alaska Native,71574,FL,38761
109960,Sunrise Manor,10663,93505,56530,3.25,32.5,Nevada,White,192608,NV,99103
42331,Tuscaloosa,3647,47293,4706,2.67,29.1,Alabama,Black or African-American,98338,AL,51045
9393,Perris,1321,41623,23277,4.78,26.9,California,Black or African-American,74959,CA,33336
10379,Midland,5753,66595,17061,2.7800000000000002,32.1,Texas,Black or African-American,132950,TX,66355
1781,Temple,7333,33512,3968,2.59,33.6,Texas,Asian,72297,TX,38785
11496,Columbus,40238,413981,101129,2.4,32.5,Ohio,American Indian and Alaska Native,849067,OH,435086
69380,Newton,1814,41985,21692,2.71,42.3,Massachusetts,White,88809,MA,46824
11880,Cambridge,2495,55421,27757,2.06,31.5,Massachusetts,Black or African-American,110402,MA,54981
92156,Tampa,20636,175517,58795,2.47,35.3,Florida,Black or African-American,369028,FL,193511
656,Dothan,6334,32172,1699,2.59,38.9,Alabama,American Indian and Alaska Native,67536,AL,35364
12839,Bellflower,2154,38936,24607,3.58,33.4,California,Black or African-American,78434,CA,39498
8380,Oakland,12159,203827,113896,2.56,35.7,California,American Indian and Alaska Native,419278,CA,215451
132779,Irving,6207,117189,86756,2.7800000000000002,32.3,Texas,White,236617,TX,119428
1010,Hollywood,6056,75358,55158,2.65,41.4,Florida,American Indian and Alaska Native,149721,FL,74363
5117,Flagstaff,3667,33224,4262,2.55,23.9,Arizona,American Indian and Alaska Native,70317,AZ,37093
2109,Jonesboro,3682,35666,3222,2.44,32.6,Arkansas,American Indian and Alaska Native,73906,AR,38240
1963,Laredo,4921,124305,68427,3.66,28.8,Texas,Asian,255789,TX,131484
5449,San Ramon,2855,39221,29691,3.09,39.1,California,Hispanic or Latino,76132,CA,36911
6966,Bellingham,4703,41286,8713,2.44,30.7,Washington,Hispanic or Latino,85143,WA,43857
2951,Maple Grove,2943,31780,7645,2.64,38.6,Minnesota,Black or African-American,68381,MN,36601
77220,Downey,2281,53006,39977,3.45,37.3,California,White,114211,CA,61205
599,Milpitas,1608,40098,39436,3.32,36.8,California,American Indian and Alaska Native,77617,CA,37519
881,Largo,8310,38166,10489,2.2800000000000002,45.1,Florida,American Indian and Alaska Native,81007,FL,42841
5035,Eugene,8896,79071,14503,2.34,33.4,Oregon,American Indian and Alaska Native,163448,OR,84377
18456,Carrollton,5720,66928,35327,2.7800000000000002,36.9,Texas,Asian,133146,TX,66218
15159,Riverview,6943,44210,12240,3.22,32.2,Florida,Black or African-American,89746,FL,45536
96397,Mobile,11939,91275,7234,2.4,38.0,Alabama,Black or African-American,194305,AL,103030
30356,Irving,6207,117189,86756,2.7800000000000002,32.3,Texas,Black or African-American,236617,TX,119428
256145,Fresno,18410,256130,103453,3.12,30.0,California,Hispanic or Latino,520072,CA,263942
524258,Portland,29940,313516,86041,2.43,36.7,Oregon,White,632187,OR,318671
26754,Thousand Oaks,6323,65113,25330,2.79,44.8,California,Hispanic or Latino,129329,CA,64216
4103,Rialto,2036,49902,32741,3.83,31.6,California,Asian,103137,CA,53235
71737,Garden Grove,4316,86779,80677,3.66,37.8,California,Asian,175384,CA,88605
2058,Fayetteville,4744,41959,6313,2.2800000000000002,27.1,Arkansas,American Indian and Alaska Native,82832,AR,40873
677,Waukegan,3404,45514,30997,2.92,32.3,Illinois,American Indian and Alaska Native,88347,IL,42833
74800,Hayward,4385,78152,60970,3.32,34.3,California,White,158300,CA,80148
413010,Mesa,31808,234998,57492,2.68,36.9,Arizona,White,471833,AZ,236835
200737,Corpus Christi,25078,160488,30834,2.69,35.0,Texas,Hispanic or Latino,324082,TX,163594
1667,Bismarck,4145,34675,2064,2.11,38.0,North Dakota,Hispanic or Latino,70240,ND,35565
976,Orem,2828,48695,12808,3.26,26.1,Utah,American Indian and Alaska Native,94457,UT,45762
68838,Lowell,3764,54422,33414,2.8,33.4,Massachusetts,White,110720,MA,56298
55847,Santa Clara,4426,63278,52281,2.75,35.2,California,White,126216,CA,62938
90989,Garland,10407,116406,62975,3.12,34.5,Texas,Hispanic or Latino,236836,TX,120430
2889,Layton,3811,37748,4268,3.24,29.5,Utah,Asian,74142,UT,36394
26894,San Leandro,4111,43032,34293,2.79,41.8,California,Hispanic or Latino,90711,CA,47679
54934,Grand Prairie,7073,90811,44888,3.18,33.1,Texas,Black or African-American,187755,TX,96944
2772,Miami Beach,2265,48090,49908,2.1,42.5,Florida,Asian,92311,FL,44221
58099,Champaign,3734,43326,12261,2.25,28.7,Illinois,White,86086,IL,42760
55137,Flint,3757,48984,2138,2.38,35.3,Michigan,Black or African-American,98297,MI,49313
23184,Vancouver,12391,82958,21748,2.49,37.2,Washington,Hispanic or Latino,172853,WA,89895
27355,Nashville,27942,314231,88193,2.39,34.1,Tennessee,Asian,654596,TN,340365
492,Meridian,5640,43353,8110,2.54,38.0,Idaho,American Indian and Alaska Native,90753,ID,47400
835,Appleton,4219,37217,4454,2.49,35.6,Wisconsin,American Indian and Alaska Native,75255,WI,38038
681,Saint Charles,4371,32054,5274,2.33,34.9,Missouri,American Indian and Alaska Native,68801,MO,36747
44991,Inglewood,2703,52995,34171,3.12,34.9,California,Black or African-American,111656,CA,58661
44120,Kissimmee,2449,33283,16879,3.01,36.7,Florida,Hispanic or Latino,69152,FL,35869
2689,Lynchburg,4322,38614,4364,2.48,28.7,Virginia,Hispanic or Latino,79812,VA,41198
2166,Harlingen,2761,32404,10391,3.0,30.1,Texas,Asian,65769,TX,33365
19194,Kalamazoo,3048,37175,3482,2.36,26.4,Michigan,Black or African-American,76040,MI,38865
15921,German,2443,41115,27877,2.95,34.9,Maryland,Asian,84122,MD,43007
11947,Jacksonville,8252,40015,3732,2.51,24.2,North Carolina,Hispanic or Latino,67363,NC,27348
15325,Wyoming,3447,35967,8612,2.65,32.8,Michigan,Hispanic or Latino,75277,MI,39310
327680,Austin,37414,475718,181686,2.5,32.7,Texas,Hispanic or Latino,931840,TX,456122
385198,San Jose,27269,518317,401493,3.13,36.5,California,Asian,1026919,CA,508602
32976,Fairfield,8607,55550,24503,3.14,34.7,California,Hispanic or Latino,112972,CA,57422
151256,Louisville/Jefferson County metro government,39364,298451,37875,2.45,37.5,Kentucky,Black or African-American,615389,KY,316938
40817,Coral Springs,4724,63316,38552,3.17,37.2,Florida,Hispanic or Latino,129502,FL,66186
65397,Melbourne,8363,39180,9685,2.37,43.4,Florida,White,80136,FL,40956
23578,Wilmington,5908,52346,7401,2.24,35.5,North Carolina,Black or African-American,115947,NC,63601
14066,Lexington-Fayette  county,16661,154032,28613,2.34,34.4,Kentucky,Asian,314488,KY,160456
10915,College Station,2471,54125,16145,2.52,22.9,Texas,Asian,107899,TX,53774
11223,Carmel,2723,42928,9645,2.71,39.9,Indiana,Asian,89029,IN,46101
5498,Downey,2281,53006,39977,3.45,37.3,California,Black or African-American,114211,CA,61205
195220,Plano,11719,138565,74030,2.65,38.1,Texas,White,283619,TX,145054
26156,Tyler,4813,50422,8225,2.59,33.9,Texas,Black or African-American,103705,TX,53283
29998,Lehigh Acres,5551,57856,31880,3.55,34.3,Florida,Black or African-American,119480,FL,61624
9671,Reading,2580,43668,17043,2.95,29.4,Pennsylvania,American Indian and Alaska Native,87873,PA,44205
5294,Troy,2975,42371,21004,2.59,43.3,Michigan,Black or African-American,83276,MI,40905
3071,Davenport,7090,50123,4065,2.39,35.2,Iowa,Asian,102577,IA,52454
2202,Greeley,4294,50792,11480,2.75,31.0,Colorado,Asian,100883,CO,50091
100150,West Jordan,3577,57898,11492,3.46,30.8,Utah,White,111942,UT,54044
481,Waukesha,3116,36263,4982,2.35,35.8,Wisconsin,American Indian and Alaska Native,71976,WI,35713
4961,Waterloo,4800,34488,5082,2.42,37.2,Iowa,Hispanic or Latino,68457,IA,33969
3341,Perris,1321,41623,23277,4.78,26.9,California,Asian,74959,CA,33336
5058,Santa Maria,2876,53320,39192,3.83,30.1,California,Asian,105082,CA,51762
1854,Casas Adobes,6601,30890,7024,2.24,44.8,Arizona,Black or African-American,65265,AZ,34375
59147,Johnson City,5038,31019,2878,2.18,38.2,Tennessee,White,65369,TN,34350
45291,Joliet,7353,70863,22409,3.13,33.1,Illinois,Hispanic or Latino,150025,IL,79162
6641,Gresham,6326,53866,17860,2.67,36.7,Oregon,Asian,110582,OR,56716
43688,Schaumburg,2019,35971,24614,2.719999999999999,36.9,Illinois,White,75811,IL,39840
12264,Sterling Heights,6970,64985,34313,2.66,39.6,Michigan,Asian,132062,MI,67077
48670,Lynwood,776,35634,28061,4.43,29.4,California,White,72005,CA,36371
8858,Redondo Beach,3014,34855,13536,2.34,43.0,California,Hispanic or Latino,68185,CA,33330
1309,Warner Robins,6974,35093,3210,2.5,31.4,Georgia,American Indian and Alaska Native,74002,GA,38909
6938,Plymouth,4158,39035,8830,2.46,38.4,Minnesota,Black or African-American,75928,MN,36893
30787,Upland,2898,36226,16552,2.77,39.7,California,Hispanic or Latino,76447,CA,40221
82307,Savannah,9717,69389,10355,2.5700000000000003,30.3,Georgia,Black or African-American,145684,GA,76295
84625,Meridian,5640,43353,8110,2.54,38.0,Idaho,White,90753,ID,47400
11854,Norfolk,29445,128917,16702,2.51,30.2,Virginia,Asian,246393,VA,117476
3157,Lake Charles,4477,35678,3215,2.36,31.8,Louisiana,Hispanic or Latino,76066,LA,40388
95487,Abilene,9367,65212,8129,2.64,31.3,Texas,White,125876,TX,60664
39000,Worcester,9408,90951,36907,2.43,34.9,Massachusetts,Hispanic or Latino,184806,MA,93855
2496,New Orleans,17388,185736,21679,2.41,35.9,Louisiana,American Indian and Alaska Native,389617,LA,203881
1883,Surprise,11109,62875,9929,2.9,39.4,Arizona,American Indian and Alaska Native,128442,AZ,65567
4504,Lee's Summit,6624,48353,3803,2.68,36.8,Missouri,Hispanic or Latino,95068,MO,46715
7909,Sandy Springs,3015,48570,19837,2.4,35.4,Georgia,Asian,105347,GA,56777
1092,Chattanooga,10001,83640,10599,2.4,36.6,Tennessee,American Indian and Alaska Native,176597,TN,92957
1219,Centennial,7226,53222,9501,2.66,42.4,Colorado,American Indian and Alaska Native,109726,CO,56504
2268,Corona,7709,79749,42131,2.969999999999999,37.1,California,American Indian and Alaska Native,164242,CA,84493
6123,Lakewood,4094,41523,18274,3.13,39.9,California,Black or African-American,81592,CA,40069
81861,Austin,37414,475718,181686,2.5,32.7,Texas,Black or African-American,931840,TX,456122
4856,Rochester,7288,100135,17735,2.36,31.4,New York,American Indian and Alaska Native,209808,NY,109673
28977,Vallejo,8103,58379,30592,2.83,37.8,California,Hispanic or Latino,121269,CA,62890
6079,San Angelo,8412,49669,7859,2.5,32.8,Texas,Black or African-American,100413,TX,50744
61894,Aurora,25158,177899,65816,2.8200000000000003,34.2,Colorado,Black or African-American,358870,CO,180971
3042,Auburn,5401,36837,14842,2.73,37.1,Washington,American Indian and Alaska Native,76580,WA,39743
